ID;CODCLIENTE;NRO DOCUMENTO;ESTADO
9926;35182;0127346;Cargado
9927;35182;0127408;Cargado
9928;35182;0127549;Cargado
9929;35182;053;Cargado
9930;35182;53;Cargado
9931;35182;060;Cargado
9932;35182;60;Cargado
9933;35182;0132929;Cargado
9934;35182;351824;Cargado
9935;35182;5059520;Cargado
9936;35182;5059524;Cargado
9937;35182;AN121;Cargado
9938;35182;AN100;Cargado
9939;35182;CUOTA6;Cargado
9940;35182;CUOTA7;Cargado
9941;35182;0150777;Cargado
9942;35182;0150830;Cargado
9943;35182;0150915;Cargado
9944;35182;0150918;Cargado
9945;35182;0150928;Cargado
9946;35182;0150951;Cargado
9947;35182;0150959;Cargado
9948;35191;0662083;Cargado
9949;35193;0050661;Cargado
9950;35217;0026326;Cargado
9951;35217;0026562;Cargado
9952;35217;0026940;Cargado
9953;35217;0044264;Cargado
9954;35217;0044582;Cargado
9955;35217;0044908;Cargado
9956;35218;035218;Cargado
9957;35218;0147368;Cargado
9958;35218;0153112;Cargado
9959;35226;0025970;Cargado
9960;35226;0025972;Cargado
9961;35226;0026325;Cargado
9962;35226;0044263;Cargado
9963;35226;0044581;Cargado
9964;35226;0044911;Cargado
9965;35226;0050216;Cargado
9966;35226;0050358;Cargado
9967;35226;0050472;Cargado
9968;35226;0050587;Cargado
9969;35226;0065044;Cargado
9970;35226;0065349;Cargado
9971;35226;0120858;Cargado
9972;35226;0124155;Cargado
9973;35254;0671053;Cargado
9974;35254;0067788;Cargado
9975;35254;0120329;Cargado
9976;35254;0128419;Cargado
9977;35254;0141055;Cargado
9978;35257;0026765;Cargado
9979;35257;0044563;Cargado
9980;35268;0026559;Cargado
9981;35268;0026975;Cargado
9982;35268;0044579;Cargado
9983;35268;0044906;Cargado
9984;35268;0051951;Cargado
9985;35268;0065174;Cargado
9986;35268;0065297;Cargado
9987;35268;0069007;Cargado
9988;35268;0069137;Cargado
9989;35268;0069469;Cargado
9990;35268;0074255;Cargado
9991;35268;0081942;Cargado
9992;35268;0081958;Cargado
9993;35270;0075624;Cargado
9994;35278;0045117;Cargado
9995;35281;0052079;Cargado
9996;35281;0053114;Cargado
9997;35281;0054196;Cargado
9998;35281;0055186;Cargado
9999;35281;0058294;Cargado
10000;35281;0048030;Cargado
10001;35281;0048241;Cargado
10002;35281;0048286;Cargado
10003;35281;0048357;Cargado
10004;35281;0048523;Cargado
10005;35281;0048619;Cargado
10006;35281;0048648;Cargado
10007;35281;0048664;Cargado
10008;35281;0052349;Cargado
10009;35281;0052459;Cargado
10010;35281;0052710;Cargado
10011;35281;0052754;Cargado
10012;35281;0052997;Cargado
10013;35281;0053175;Cargado
10014;35281;0053501;Cargado
10015;35281;0053666;Cargado
10016;35281;0053768;Cargado
10017;35281;0053806;Cargado
10018;35281;0054215;Cargado
10019;35281;0054361;Cargado
10020;35281;0055764;Cargado
10021;35281;0671044;Cargado
10022;35281;0671319;Cargado
10023;35281;0672234;Cargado
10024;35283;0104815;Cargado
10025;35295;0668308;Cargado
10026;35296;0128861;Cargado
10027;35296;0129080;Cargado
10028;35296;0139458;Cargado
10029;35296;0139521;Cargado
10030;35296;0139566;Cargado
10031;35296;0139624;Cargado
10032;35296;0139660;Cargado
10033;35296;0139736;Cargado
10034;35296;0139824;Cargado
10035;35296;0139836;Cargado
10036;35296;0139886;Cargado
10037;35296;0148961;Cargado
10038;35296;0149059;Cargado
10039;35296;0149137;Cargado
10040;35296;0149169;Cargado
10041;35296;0149255;Cargado
10042;35296;35296_1;Cargado
10043;35305;0112384;Cargado
10044;35305;0130142;Cargado
10045;35305;0133367;Cargado
10046;35305;0136364;Cargado
10047;35305;0146111;Cargado
10048;35305;0146684;Cargado
10049;35305;0149850;Cargado
10050;35322;0146112;Cargado
10051;35322;0146685;Cargado
10052;35322;0149851;Cargado
10053;35341;0049825;Cargado
10054;35341;0066792;Cargado
10055;35341;0066989;Cargado
10056;35341;0115218;Cargado
10057;35341;0132596;Cargado
10058;35341;0132597;Cargado
10059;35341;0139230;Cargado
10060;35341;0139326;Cargado
10061;35341;0139363;Cargado
10062;35341;0057122;Cargado
10063;35341;0153130;Cargado
10064;35341;0153131;Cargado
10065;35344;0044441;Cargado
10066;35344;0050195;Cargado
10067;35344;0050561;Cargado
10068;35344;0051240;Cargado
10069;35344;0135298;Cargado
10070;35344;0144083;Cargado
10071;35344;0144486;Cargado
10072;35348;0108673;Cargado
10073;35354;0116052;Cargado
10074;35359;0044905;Cargado
10075;35359;0050022;Cargado
10076;35359;0050063;Cargado
10077;35359;0050077;Cargado
10078;35359;0050214;Cargado
10079;35359;0050470;Cargado
10080;35359;0050631;Cargado
10081;35359;0051646;Cargado
10082;35359;0051811;Cargado
10083;35359;0051950;Cargado
10084;35359;0065148;Cargado
10085;35359;0065296;Cargado
10086;35359;0069136;Cargado
10087;35359;0069468;Cargado
10088;35359;0074079;Cargado
10089;35359;0074254;Cargado
10090;35359;0074495;Cargado
10091;35359;0082113;Cargado
10092;35359;0082326;Cargado
10093;35359;0090851;Cargado
10094;35359;0091002;Cargado
10095;35359;0091084;Cargado
10096;35359;0099288;Cargado
10097;35359;0103359;Cargado
10098;35359;0109138;Cargado
10099;35359;0109410;Cargado
10100;35359;0116243;Cargado
10101;35359;0116479;Cargado
10102;35359;0120859;Cargado
10103;35359;0124156;Cargado
10104;35362;0662072;Cargado
10105;35363;0662073;Cargado
10106;35374;1354;Cargado
10107;35374;1355;Cargado
10108;35374;1356;Cargado
10109;35377;0010821;Cargado
10110;35377;0137843;Cargado
10111;35377;0137844;Cargado
10112;35377;0151615;Cargado
10113;35377;0151618;Cargado
10114;35377;0151669;Cargado
10115;35377;0151673;Cargado
10116;35377;0151674;Cargado
10117;35377;0151675;Cargado
10118;35377;0151677;Cargado
10119;35377;0151678;Cargado
10120;35377;0151705;Cargado
10121;35377;0151706;Cargado
10122;35377;0151707;Cargado
10123;35377;0151708;Cargado
10124;35377;0151709;Cargado
10125;35377;0151710;Cargado
10126;35377;0151744;Cargado
10127;35377;0151745;Cargado
10128;35377;0151755;Cargado
10129;35377;0151756;Cargado
10130;35377;0126924;Cargado
10131;35377;0010216;Cargado
10132;35377;0142419;Cargado
10133;35377;0142420;Cargado
10134;35377;0142421;Cargado
10135;35377;0142422;Cargado
10136;35377;0142423;Cargado
10137;35377;0142424;Cargado
10138;35377;0142439;Cargado
10139;35377;0142440;Cargado
10140;35377;0142441;Cargado
10141;35377;0142447;Cargado
10142;35377;0142448;Cargado
10143;35377;0142450;Cargado
10144;35377;0125607;Cargado
10145;35377;0142656;Cargado
10146;35377;0142676;Cargado
10147;35377;0142745;Cargado
10148;35377;0142747;Cargado
10149;35377;0142748;Cargado
10150;35377;0142831;Cargado
10151;35377;0142850;Cargado
10152;35377;0142851;Cargado
10153;35377;0142852;Cargado
10154;35377;0142853;Cargado
10155;35377;0142854;Cargado
10156;35377;0142855;Cargado
10157;35377;0142856;Cargado
10158;35377;0142857;Cargado
10159;35377;0142858;Cargado
10160;35377;0142859;Cargado
10161;35377;0142860;Cargado
10162;35377;0142861;Cargado
10163;35377;0142862;Cargado
10164;35377;0142863;Cargado
10165;35377;0142864;Cargado
10166;35377;0142865;Cargado
10167;35377;0142866;Cargado
10168;35377;0142867;Cargado
10169;35377;0142868;Cargado
10170;35377;0142869;Cargado
10171;35377;0142870;Cargado
10172;35377;0142871;Cargado
10173;35377;0142872;Cargado
10174;35377;0142873;Cargado
10175;35377;0142874;Cargado
10176;35377;0142896;Cargado
10177;35377;0142897;Cargado
10178;35377;0142898;Cargado
10179;35377;0142899;Cargado
10180;35377;0142900;Cargado
10181;35377;0142911;Cargado
10182;35377;0142912;Cargado
10183;35377;0142913;Cargado
10184;35377;0142921;Cargado
10185;35377;0142922;Cargado
10186;35385;0144237;Cargado
10187;35385;0144257;Cargado
10188;35385;0144335;Cargado
10189;35385;0144401;Cargado
10190;35394;0662283;Cargado
10191;35394;129768;Cargado
10192;35395;0044375;Cargado
10193;35395;0050769;Cargado
10194;35395;0051324;Cargado
10195;35412;0035964;Cargado
10196;35415;704;Cargado
10197;35416;0670724;Cargado
10198;35416;3290365;Cargado
10199;35421;0026887;Cargado
10200;35422;0008948;Cargado
10201;35422;0026892;Cargado
10202;35430;0662278;Cargado
10203;35438;0026977;Cargado
10204;35438;0044177;Cargado
10205;35438;8340071;Cargado
10206;35444;0662276;Cargado
10207;35447;0044051;Cargado
10208;35453;0137248;Cargado
10209;35453;0137446;Cargado
10210;35453;0151680;Cargado
10211;35463;0044097;Cargado
10212;35463;0044695;Cargado
10213;35463;0044964;Cargado
10214;35463;0050212;Cargado
10215;35466;0106910;Cargado
10216;35466;0081437;Cargado
10217;35466;0085116;Cargado
10218;35466;0099761;Cargado
10219;35466;0099792;Cargado
10220;35466;0112629;Cargado
10221;35472;0082221;Cargado
10222;35473;0149173;Cargado
10223;35473;0149257;Cargado
10224;35479;0065876;Cargado
10225;35479;0071447;Cargado
10226;35479;0083864;Cargado
10227;35479;0084219;Cargado
10228;35479;0090383;Cargado
10229;35479;0090167;Cargado
10230;35480;1351;Cargado
10231;35480;1347;Cargado
10232;35480;1350;Cargado
10233;35480;1349;Cargado
10234;35480;1352;Cargado
10235;35480;1348;Cargado
10236;35480;1353;Cargado
10237;35480;1354;Cargado
10238;35541;0044410;Cargado
10239;35542;0671283;Cargado
10240;35542;0672287;Cargado
10241;35542;0007174;Cargado
10242;35542;0067873;Cargado
10243;35542;0072674;Cargado
10244;35542;0077210;Cargado
10245;35542;0078292;Cargado
10246;35542;0003452;Cargado
10247;35544;0051685;Cargado
10248;35544;0065295;Cargado
10249;35544;0074253;Cargado
10250;35544;0081957;Cargado
10251;35544;0082112;Cargado
10252;35544;0082325;Cargado
10253;35544;0090779;Cargado
10254;35544;0090850;Cargado
10255;35544;0091008;Cargado
10256;35544;0091083;Cargado
10257;35544;0099273;Cargado
10258;35544;0099287;Cargado
10259;35544;0103358;Cargado
10260;35544;0109137;Cargado
10261;35544;0109411;Cargado
10262;35544;0120860;Cargado
10263;35544;0124157;Cargado
10264;35547;0083865;Cargado
10265;35547;0084220;Cargado
10266;35547;0090384;Cargado
10267;35547;0040270;Cargado
10268;35547;0040754;Cargado
10269;35547;0040762;Cargado
10270;35547;0060408;Cargado
10271;35547;0060886;Cargado
10272;35547;0065815;Cargado
10273;35547;0065918;Cargado
10274;35547;0071065;Cargado
10275;35547;0071205;Cargado
10276;35547;0071470;Cargado
10277;35547;0071762;Cargado
10278;35547;0083881;Cargado
10279;35547;0096090;Cargado
10280;35552;0050210;Cargado
10281;35552;0050467;Cargado
10282;35552;0050767;Cargado
10283;35552;0069133;Cargado
10284;35552;0069466;Cargado
10285;35552;0074251;Cargado
10286;35552;0074494;Cargado
10287;35552;0082111;Cargado
10288;35552;0082324;Cargado
10289;35552;0090849;Cargado
10290;35552;0091082;Cargado
10291;35552;0099286;Cargado
10292;35552;0103357;Cargado
10293;35552;0109412;Cargado
10294;35552;0116244;Cargado
10295;35552;0135336;Cargado
10296;35553;3463271;Cargado
10297;35553;3463270;Cargado
10298;35561;1423952;Cargado
10299;35569;0092617;Cargado
10300;35569;0095657;Cargado
10301;35569;0135854;Cargado
10302;35569;0141288;Cargado
10303;35569;0141408;Cargado
10304;35569;0141411;Cargado
10305;35569;0141425;Cargado
10306;35569;0147520;Cargado
10307;35569;0147625;Cargado
10308;35569;0147665;Cargado
10309;35569;0147722;Cargado
10310;35569;0147857;Cargado
10311;35569;0147914;Cargado
10312;35569;0152501;Cargado
10313;35569;0152516;Cargado
10314;35569;0152561;Cargado
10315;35569;0152630;Cargado
10316;35569;0152672;Cargado
10317;35569;0152680;Cargado
10318;35569;0152745;Cargado
10319;35569;0152796;Cargado
10320;35570;0124040;Cargado
10321;35570;0130403;Cargado
10322;35570;31052016;Cargado
10323;35570;0149475;Cargado
10324;35570;0149510;Cargado
10325;35570;0149513;Cargado
10326;35570;0149661;Cargado
10327;35570;0149753;Cargado
10328;35570;0149852;Cargado
10329;35570;0149950;Cargado
10330;35570;0149968;Cargado
10331;35570;0150020;Cargado
10332;35570;0150059;Cargado
10333;35574;0662966;Cargado
10334;35593;0662734;Cargado
10335;35595;0662736;Cargado
10336;35612;0153752;Cargado
10337;35629;0066253;Cargado
10338;35629;0096751;Cargado
10339;35644;0050658;Cargado
10340;35644;0109208;Cargado
10341;35644;0109209;Cargado
10342;35657;0116012;Cargado
10343;35678;0050208;Cargado
10344;35685;0049174;Cargado
10345;35690;0050048;Cargado
10346;35692;0044970;Cargado
10347;35719;0039880;Cargado
10348;35732;0142979;Cargado
10349;35732;0143112;Cargado
10350;35732;0143315;Cargado
10351;35732;0143447;Cargado
10352;35763;0663156;Cargado
10353;35764;5785044;Cargado
10354;35770;0663211;Cargado
10355;35789;0142302;Cargado
10356;35789;0142390;Cargado
10357;35789;0153753;Cargado
10358;35795;0006654;Cargado
10359;35803;0663180;Cargado
10360;35812;0663205;Cargado
10361;35813;0663206;Cargado
10362;35816;0050560;Cargado
10363;35816;0050880;Cargado
10364;35816;0050881;Cargado
10365;35816;0051788;Cargado
10366;35816;0065293;Cargado
10367;35816;0069132;Cargado
10368;35816;0069293;Cargado
10369;35816;0069464;Cargado
10370;35825;0049818;Cargado
10371;35825;0057029;Cargado
10372;35825;0057306;Cargado
10373;35825;0057420;Cargado
10374;35825;0057839;Cargado
10375;35825;0057960;Cargado
10376;35836;0050650;Cargado
10377;35836;0050764;Cargado
10378;35836;0050938;Cargado
10379;35836;0050971;Cargado
10380;35836;0051083;Cargado
10381;35836;0051191;Cargado
10382;35836;0051321;Cargado
10383;35836;0051643;Cargado
10384;35836;0051945;Cargado
10385;35836;0051946;Cargado
10386;35836;0065292;Cargado
10387;35836;0069131;Cargado
10388;35836;0069463;Cargado
10389;35836;0074167;Cargado
10390;35836;0074168;Cargado
10391;35836;0074169;Cargado
10392;35836;0074249;Cargado
10393;35836;0081943;Cargado
10394;35839;0041976;Cargado
10395;35839;0082829;Cargado
10396;35839;0097124;Cargado
10397;35846;0671278;Cargado
10398;35846;0093362;Cargado
10399;35846;0124700;Cargado
10400;35846;0128452;Cargado
10401;35846;0132114;Cargado
10402;35846;0135665;Cargado
10403;35846;0135726;Cargado
10404;35846;0135852;Cargado
10405;35846;0135871;Cargado
10406;35846;abono 35846;Cargado
10407;35846;0152772;Cargado
10408;35851;0663422;Cargado
10409;35856;0069130;Cargado
10410;35856;0074248;Cargado
10411;35856;0081956;Cargado
10412;35860;0663340;Cargado
10413;35880;0129513;Cargado
10414;35880;0129165;Cargado
10415;35880;0010282;Cargado
10416;35880;0151681;Cargado
10417;35883;0663433;Cargado
10418;35893;0126084;Cargado
10419;35893;0126283;Cargado
10420;35893;0127973;Cargado
10421;35893;0140207;Cargado
10422;35893;8722698;Cargado
10423;35908;0050925;Cargado
10424;35913;0050679;Cargado
10425;35913;0065160;Cargado
10426;35914;0050682;Cargado
10427;35915;0137701;Cargado
10428;35915;0151529;Cargado
10429;35937;0121581;Cargado
10430;35937;0132259;Cargado
10431;35949;0108742;Cargado
10432;35954;0050831;Cargado
10433;35960;0666147;Cargado
10434;35974;0065771;Cargado
10435;35976;0090895;Cargado
10436;35976;0103606;Cargado
10437;35976;0144454;Cargado
10438;35979;0051319;Cargado
10439;35979;0051641;Cargado
10440;35979;0051943;Cargado
10441;35979;0065290;Cargado
10442;35979;0069129;Cargado
10443;35981;0051318;Cargado
10444;35981;0051640;Cargado
10445;35981;0051942;Cargado
10446;35981;0065289;Cargado
10447;35981;0069128;Cargado
10448;35981;0069462;Cargado
10449;35981;0074247;Cargado
10450;35981;0081955;Cargado
10451;35981;0082108;Cargado
10452;35981;0082322;Cargado
10453;35981;0090847;Cargado
10454;35981;0091080;Cargado
10455;35981;0144286;Cargado
10456;35981;0144487;Cargado
10457;35984;0149516;Cargado
10458;35984;0149535;Cargado
10459;35984;0149976;Cargado
10460;36002;0106674;Cargado
10461;36002;0112270;Cargado
10462;36002;0112849;Cargado
10463;36002;0118389;Cargado
10464;36002;0119033;Cargado
10465;36011;16;Cargado
10466;36011;17;Cargado
10467;36019;0666252;Cargado
10468;36039;0666479;Cargado
10469;36042;0057285;Cargado
10470;36042;0057491;Cargado
10471;36042;0057492;Cargado
10472;36045;0093304;Cargado
10473;36045;0095659;Cargado
10474;36046;0091127;Cargado
10475;36046;0091128;Cargado
10476;36046;0097993;Cargado
10477;36046;0099339;Cargado
10478;36046;0099392;Cargado
10479;36046;0099428;Cargado
10480;36046;0103356;Cargado
10481;36046;0109133;Cargado
10482;36046;0109415;Cargado
10483;36046;0109452;Cargado
10484;36046;0144052;Cargado
10485;36046;CUOTA 2;Cargado
10486;36046;CUOTA 3;Cargado
10487;36046;CUOTA 4;Cargado
10488;36046;CUOTA 5;Cargado
10489;36046;0144342;Cargado
10490;36046;0144370;Cargado
10491;36046;0144373;Cargado
10492;36046;0144374;Cargado
10493;36046;0144377;Cargado
10494;36046;0144378;Cargado
10495;36046;0144390;Cargado
10496;36046;0144403;Cargado
10497;36046;0144435;Cargado
10498;36046;0144443;Cargado
10499;36046;0144444;Cargado
10500;36046;0144445;Cargado
10501;36046;0144510;Cargado
10502;36046;0144523;Cargado
10503;36046;an36046;Cargado
10504;36047;0672350;Cargado
10505;36047;0141058;Cargado
10506;36047;0147858;Cargado
10507;36047;0152746;Cargado
10508;36047;36047-1;Cargado
10509;36057;0067073;Cargado
10510;36058;0153126;Cargado
10511;36060;0051638;Cargado
10512;36060;0051939;Cargado
10513;36060;0065287;Cargado
10514;36064;0134806;Cargado
10515;36064;0134827;Cargado
10516;36064;0134828;Cargado
10517;36064;0134834;Cargado
10518;36064;0134835;Cargado
10519;36064;0134894;Cargado
10520;36064;0134916;Cargado
10521;36064;0142500;Cargado
10522;36064;0142503;Cargado
10523;36064;0142506;Cargado
10524;36064;0142513;Cargado
10525;36064;0142631;Cargado
10526;36064;0142633;Cargado
10527;36064;0142636;Cargado
10528;36064;0142664;Cargado
10529;36064;0142682;Cargado
10530;36064;0142687;Cargado
10531;36064;0142791;Cargado
10532;36064;0142813;Cargado
10533;36064;0142825;Cargado
10534;36064;0142893;Cargado
10535;36065;0080260;Cargado
10536;36065;0082606;Cargado
10537;36076;0074491;Cargado
10538;36076;0082105;Cargado
10539;36076;0082320;Cargado
10540;36076;0090724;Cargado
10541;36076;0090965;Cargado
10542;36076;0091079;Cargado
10543;36076;0098040;Cargado
10544;36076;0099283;Cargado
10545;36076;0099457;Cargado
10546;36076;0103355;Cargado
10547;36076;0109132;Cargado
10548;36076;0109416;Cargado
10549;36076;0116485;Cargado
10550;36076;0124160;Cargado
10551;36076;0135127;Cargado
10552;36078;0071616;Cargado
10553;36108;0057595;Cargado
10554;36109;0109448;Cargado
10555;36109;0109612;Cargado
10556;36109;0109617;Cargado
10557;36109;0116207;Cargado
10558;36109;0116248;Cargado
10559;36109;0116362;Cargado
10560;36109;0116387;Cargado
10561;36109;0116418;Cargado
10562;36109;0116486;Cargado
10563;36109;0116501;Cargado
10564;36109;0116620;Cargado
10565;36109;0120865;Cargado
10566;36109;0124161;Cargado
10567;36118;0071749;Cargado
10568;36118;0083869;Cargado
10569;36118;0083870;Cargado
10570;36118;0084224;Cargado
10571;36118;0060385;Cargado
10572;36118;0071471;Cargado
10573;36118;0084274;Cargado
10574;36118;0090457;Cargado
10575;36118;0113484;Cargado
10576;36124;0051764;Cargado
10577;36124;0051765;Cargado
10578;36132;0051766;Cargado
10579;36132;0144086;Cargado
10580;36132;0144288;Cargado
10581;36132;0144488;Cargado
10582;36135;0129599;Cargado
10583;36135;0137315;Cargado
10584;36135;0137570;Cargado
10585;36135;0137578;Cargado
10586;36135;0137693;Cargado
10587;36135;0137806;Cargado
10588;36135;0137907;Cargado
10589;36135;0137908;Cargado
10590;36135;0137909;Cargado
10591;36135;0137910;Cargado
10592;36135;0137911;Cargado
10593;36135;0137912;Cargado
10594;36135;0137913;Cargado
10595;36135;0151507;Cargado
10596;36135;0151785;Cargado
10597;36135;0151787;Cargado
10598;36135;0151788;Cargado
10599;36135;0151789;Cargado
10600;36137;0101095;Cargado
10601;36137;0103883;Cargado
10602;36137;0110874;Cargado
10603;36137;0115169;Cargado
10604;36137;0115431;Cargado
10605;36137;0121183;Cargado
10606;36137;0121459;Cargado
10607;36137;0132260;Cargado
10608;36137;0132577;Cargado
10609;36137;0139183;Cargado
10610;36137;0147026;Cargado
10611;36176;0143135;Cargado
10612;36176;0143287;Cargado
10613;36176;0143423;Cargado
10614;36180;0112744;Cargado
10615;36180;0123366;Cargado
10616;36180;0123566;Cargado
10617;36180;0123635;Cargado
10618;36180;0123739;Cargado
10619;36180;0123780;Cargado
10620;36180;0123806;Cargado
10621;36180;0123980;Cargado
10622;36180;0130146;Cargado
10623;36180;0130233;Cargado
10624;36180;0130354;Cargado
10625;36180;0130422;Cargado
10626;36180;0130555;Cargado
10627;36180;0133193;Cargado
10628;36180;0133256;Cargado
10629;36180;0133371;Cargado
10630;36180;0133519;Cargado
10631;36180;0133584;Cargado
10632;36180;0136042;Cargado
10633;36180;0136144;Cargado
10634;36180;0136368;Cargado
10635;36180;0136503;Cargado
10636;36180;0136555;Cargado
10637;36180;0136800;Cargado
10638;36180;0145981;Cargado
10639;36180;0146115;Cargado
10640;36180;0146187;Cargado
10641;36180;0146232;Cargado
